id,text,sentiment
9412b17d47,good place eat los angeles want try something different today,positive
db76d74945,fuze giving away cape komens race cure today id always love hug hun,positive
f873960a48,im suppose get go find sumthin wear tomorrow cant get,neutral
aaf69acf6f,3yo woke groggily walked office sleeping lap,neutral
361b6281a6,lab informs logic board dead well farking expensive replace dont know,negative
1fb696a58c,hit 10000 view myspace thanks everyone,positive
51f56d7464,still sick bout play ps3 till laker game start,negative
1b673ea212,second year,neutral
ffe02fe3f5,eatin dinna herd tom brady movin 2 fast,positive
8255b23e72,im ready baby 3 tomorrow growing fast,positive
e108bb4fa1,woke morning thinking saturday,neutral
9599acaca6,cd know heart really tal think intro country music,positive
3bd6b2df8c,glad like took around 2 half hour would le kept stopping food break haha,positive
c281b14817,last class 1030 one final tomorrow 2 final friday,neutral
93eb6effbb,lao mein spanikopita haha would know,positive
30abfb5b07,p wish coming tonight,neutral
419862456e,hate feeling like need break away everyone soon exam im defo portsmouth bit,negative
5c8a453297,head hurt wait see new photoshoot,positive
2bbe1f652e,goodmorning everyone,neutral
0eb1ab3558,think finale thought kind cheap way,positive
baf2ccb1cc,vivid dream last night crooning away,positive
259a4c12db,long day dancin travelin celebrating life happy mother day,positive
b56c29ed7d,always one time always late wan na sleep miss mere,negative
f1f8d50eff,want invite sick seeing link people playing left,negative
f61ae5403a,12am still sending much tweet philippine tour please,positive
97fd42d38b,miss puppy,neutral
72624c934f,abusing service manual follower management pain love style,positive
20967289f5,san jose good time w bros also helped dad edit next holy land brochure wish could go,positive
bd5f768159,excited tomorrow got ta clean house clean clean clean ahhhhhhh,positive
9b1060a30e,hows fam well hope,neutral
704dfebd66,blonde keep failing driver license testeverytime stopped jumped back seat,neutral
1177c602c8,come rochester nikki beer hog roast always help,neutral
92866f7b8c,thank,neutral
13d0b4314e,slowly crunching reality june fast approaching word class another year added age,negative
892b8a0cf8,guess r sleepin,neutral
5d8102cab8,put mohawk son headhe killed vibe always,negative
3fcdacf90f,well shes getting,neutral
17d1a66db4,kickboxing class today pretty bummed still going work hard,negative
4d22612bb6,alone weekend,neutral
3cd2b0d233,wishing michou show right god life isnt fair,positive
da72cfc9cc,poor dead josh please leave message condolence,negative
fd57cd4c4e,watching rain reminiscing time everytime rained love life,positive
0a57a17968,got sunburn coney island bike ride,neutral
a9e176a76e,hey didnt get email yet,neutral
41ff25c568,much hair fall everytime shower sad disgusting,negative
064b2cc709,pff life suck sometimes,neutral
00b7a60703,wish laptop charger could tweet faster,neutral
6896f19343,show time baby bye bye tweeter,neutral
cce4a3ca50,chicken chip,negative
c9d4cf96af,waaah asshat cv yesterday shortchanged paid 10 chip,neutral
733ac52be6,happy mom day spain last sunday hint first single radio lym mini,positive
cf1a0bb3c2,nope kicked habit year ago,neutral
8b1ef2334e,sexy 2 tube sticking stomach thanks,positive
d31c27398f,early morning first portmeirion home,positive
9f42f42b4f,listening david archuleta album amazing,positive
98cfd1162e,awwthats bummer,neutral
00c8cfed18,dont wan na im spanish today,negative
bbe85e3495,missin guy really,positive
0cc4081476,lol haha funnyyy lol im talking bestfriend ashleyyyy,positive
c45f5fb9e6,yep good morning night evening whatever xd,positive
7e5457bddf,workk yay,neutral
d138ab0b3a,certainly spring vail co raining snowing doesnt mother nature know mountain closed ski season,positive
6ade83d96d,hameron ive seen already link lj post,neutral
fbbeb51073,aww thank soulmate haha,positive
74b57c43cc,carscarscarsi need one ha ha one found last night wanted bad sold,negative
f7638c4126,reyour joint w crazy thx hey trax heard 49er rear ended,negative
562c683a44,za thanks man cant wait,positive
1f403981ef,fedex pizza cancel nyc trip later summer,neutral
9358a6253c,havent started packing,neutral
628bab2c42,ive best buy target still electrik red album im loosing hopetheyve never even heard girl,positive
d934e438cc,sent home yest work today feel like hell burning high temp got hubby,positive
548b9da461,great exercise sunday morning stopping wheel karma raw transforming negativity love life,positive
e0f9a074cf,like personal feel movie better,positive
5fb992345d,yes yes yes lotsa fun cant wait dont like make shaun much front tho co ill get awkard haha,positive
590ede849e,ur anti understood message sorry left ur dont vote bnp msg end due 2 space,negative
b78e0c4c19,thank kirst post running inspired,neutral
02073f1c62,wan na crawl desk take nap nvrmind dirty,negative
112da4faa0,gon na go see sister mount saini shes least another 24 hour,negative
1d3c1b4821,okay someplease save watching ninja warrier eating egg roll last night,positive
70d05bf740,im still bed laptop yep borin,neutral
816bbfcd52,happy mother day 2,positive
40760ea4e8,looking girl name easier looking boy,neutral
d6738c3768,excellent point,positive
e0d893b360,oh twas brilliant idea say say im idea woman,positive
e344ef4cf6,thats actually far truth,positive
84f961fdb2,good morning return willen island spring definitely sprung enjoy,positive
c002c2eddd,watching one fine day eating cereal start good sunday good movie,positive
7369cf2fc5,concord irvine ca thats 09,neutral
543a06c64b,omg sore shoulder,neutral
1047b78606,youre welcome cutiepie kiddo picture btw love shade,positive
62dd5efb10,gmornin twitterville took day tweetn yesterday im jonesing get back today,neutral
4652d96d01,goin ta bed goodnite jessica,neutral
1f9019bba5,lmao witty wackoloves,positive
e8a7f5e1a3,refuse get excited dont want let happens long june 11 28 id die,positive
2f2721c6fe,dont believe would believe bring horizon chill go spine whenever hear line,neutral
9c52e5ba66,love day school one friday,positive
d72748e39c,u never sent carrie ur miss,neutral
bb96cfef66,booooo senior yearbook suck thanks memory bh,positive
14c6d8edd1,heyy terrence u come school may 29th talent show,neutral
44c3407b4d,there much light pollution see star,positive
6f15fcf64e,sick n tired people steal people work,negative
5a4ebbbdba,back bed,neutral
6ee991d0cd,im trouble viewing well tube reason,negative
9932b9c033,wasnt workin 5 hour id gettin ratarsed point couldnt even see let alone stand upthat feel,neutral
8ba9d3448f,friend,neutral
f6f7382036,really miss,positive
a93501213c,happy sunday,positive
703a5708f6,please let know allright de need know first wake little enjoy cofee,positive
683149f529,well maybe someone care,neutral
9a00c7fd06,awww wasnt nice,positive
9a1177c3fb,slaving away work,neutral
226dcfa96d,u tweeps dont forget call mom today,neutral
e4364d95c3,fml ran mile got scraped yearbook got 110 math test eff today,neutral
b14b4d5209,haha agree test dummy go say whatever want always love magic,positive
f04b0ca7f2,dont 2 work saturday suppose 2 hang friend watch still hang jonas,neutral
44c7e944b9,going tmobile need new phone g1 working anymore,positive
fb6110efb9,raaaaaaaaaaagh early morning even early must leave work 6 minute,positive
61c907173c,go,neutral
2334ad25e6,ooo yuk thats good im retching tweet,positive
c2484278c9,120mm film usually handled fuji oh met girl san diego kwento soon miss youuu,negative
e39cb0ca13,lol thats 51p le ive got towards cruise,positive
5f54c3d4cb,seized bolt ya still stuck bushing actually seized bolt lame perhaps heat work,negative
62e1413e85,hearing song brighten someone day always make grin,neutral
d7b287d1e7,r 5am tweet peopleoh thats rightthey opened last night theyre still bed,neutral
67ff57361c,working canada shoot information coming way soon expressed interest email address eh,neutral
762a44afb6,mrsbates left,neutral
1a38bc0602,hate broken wrist pe next ugh,negative
a0c3ef4a01,watching snl guess justin timberlakeomg funny hahahah,positive
de2a14a465,last day cgi 09,neutral
94488794d4,say hi buy shot lol jk,positive
12b631ca7b,thank playing moment ago actually different even chill version spooky haha,positive
95dfefd4e7,well 2 bedcant wait 2 party 4 mother day like 14 hour,neutral
e637c11dca,gon na mad hungry get home forgot money,negative
3775d15b1d,guy coming alabamayou supposed tonight cancelledi great seat,positive
7f62c60ffe,hey plz look u think plz tell,neutral
a5abb95859,day trending topic ahh happy birthday pierre bouvier,positive
e32bcc9304,come apart easy enough,positive
f4e8990f70,sadly brother told skateparks life bummer,negative
2f9f6f89cd,tell x email pic officialshew,neutral
a86d48a430,heaos keen next weekend mummy 3,neutral
1e2e4371a9,hate stupid boy arrgh,negative
dd3dbdf77e,hi m fussy wave,neutral
8d4c510735,hope didnt take quote personally ive throwing dayguess shoulda waited bit,neutral
4ea8274298,,neutral
b521edea57,sound like youre great time,positive
a74b7578a5,spelled name wrong message received,negative
173738ce2a,email pic ur labtop wana put one background,neutral
674bb5ca74,british expat tweet tommy giant sprout especially fly part sprout seaso,positive
6e424d5ccf,im going work married wud never see,positive
d4305524e2,weird maybe update arent sent phone haha,negative
e71ac19463,sleepover nobody stop there camera hand,neutral
ab464f70e6,wish would rainbut wont,neutral
d546f8c422,amazing day boyfriend he good drummer,positive
bab26fdc24,pansy wtf codeh,negative
4f0c1d97c4,know extra hand comment would cause trouble upload house music beyond vol 3,negative
24a7c7e988,going dont know taylordoltonjacob chris sister,neutral
b7b0f4fb71,got back run im feeling grrrrrreeeeeaat,neutral
6957e5f1bf,come,neutral
ee87e14bee,yes want keep going would,neutral
0f9b915617,sunburn ouch,neutral
f3afed1887,fun time thats friend beer here pic,positive
51d74124da,appears im going home tomorrowand good thing,positive
bcd831b113,graduation ceremony starting really wish could,positive
f39c65d9ef,hahaha omg got 3 hr sleep,positive
1a9933a4fe,love make happy,positive
c4453ff2b8,thanks sending link,positive
a3f0f32135,arrrr better half made brekkie bed weather 2 gud black country 2day wont let put damper planned bbq,positive
f433396b44,wish u could rub head,neutral
6388c670c6,hodges yup loss,neutral
bc3032341b,im sadill miss grandma angie always like 3rd grandma,neutral
b7c1a22a62,ohhhh reminds know one send toothpaste,neutral
ca66e5e4b6,inlove scanton thats farrr elaine got cartilage pierced cute,positive
be16255b41,wake please,neutral
8fa75341d4,would applaud selfvalidation sort good theological psychological sociological reason agree lighten,positive
d147a9feb1,really im alumnus dont know didnt mac yet,positive
afc17894d4,im sorry,negative
03b569041c,rained,neutral
ea5c577cb7,lol exam didnt go mcast school finished form 5 thats soo disappointed,positive
9891da8fff,message teasing isnt fair,positive
5f42a2d026,way comment site unless member,neutral
d3a576d221,asked sf schedule dahlingmaybe next time,neutral
eea9145f1b,ack read show thats horrible accounting taste,negative
49ec0f5742,thx ur msg awesome luv new single xoxo,positive
7b65e54ea9,urban outfitter taunt amazing clothing thats way expensive,positive
80832ca578,last week interviewed told fb queen glad see connected,positive
be226efbd2,gon na ask wanted go club hidden house sat night hehe,negative
0b581d3f9f,headed back baltimore tonight,neutral
1973abbb06,ive well thx getting early morning meeting wondering agreed dont like getting early,positive
7c6b2e810a,writing making sense,neutral
ab07a3fe36,5500 word counting hand hurt,neutral
b8d1e767b2,dont pop well feel lousier playing,neutral
efba862a1b,laughed loud bus reading statement ethic people moved away,positive
d109999477,play wish jordan knight,neutral
cf64d19714,hi x website soo cool love using thank,positive
cc153c2a35,ordered new shirt,positive
c5556624b0,pretty soon gon na unfollow word cut quickly growing habit love challenge,positive
f46d274a8b,omggg heard someone gon na die new season secret life american teenager noooo,negative
910a250227,cant find shoe hope bad itll get 2nite im happy,positive
